"datetime","count"
"2011-01-20 00:00:00",10.6885664526863
"2011-01-20 01:00:00",5.31287833185098
"2011-01-20 02:00:00",3.22793689991472
"2011-01-20 03:00:00",3.25685175202915
"2011-01-20 04:00:00",2.78236129928698
"2011-01-20 05:00:00",6.43231783551914
"2011-01-21 00:00:00",13.0054762959109
"2011-01-21 01:00:00",5.88549935351884
"2011-01-21 02:00:00",3.67531323077613
"2011-01-21 03:00:00",1.72951111240183
"2011-01-21 04:00:00",1.94773619999366
"2011-01-21 05:00:00",3.57684995710686
"2011-01-22 00:00:00",23.1944840069206
"2011-01-22 01:00:00",13.3018099944692
"2011-01-22 02:00:00",12.208779072627
"2011-01-22 03:00:00",6.77228171757861
"2011-01-22 04:00:00",1.62469484680197
"2011-01-23 00:00:00",25.591238308697
"2011-01-23 01:00:00",16.2459823587931
"2011-01-23 02:00:00",12.2562089937449
"2011-01-23 03:00:00",11.7851253463294
"2011-01-23 05:00:00",1.94779252700772
"2011-01-24 00:00:00",8.55453766032722
"2011-01-24 01:00:00",3.29362856715714
"2011-01-24 03:00:00",1.5274376720843
"2011-01-24 04:00:00",2.13532313999466
"2011-01-24 05:00:00",4.10691803375815
"2011-01-25 00:00:00",7.83865754444315
"2011-01-25 01:00:00",3.6764104290152
"2011-01-25 02:00:00",2.14204368452607
"2011-01-25 04:00:00",1.62598832351554
"2011-01-25 05:00:00",4.73432952188019
"2011-01-26 00:00:00",8.15132515977767
"2011-01-26 01:00:00",5.15851175592458
"2011-01-26 02:00:00",2.55588288406888
"2011-01-26 05:00:00",3.04008085224487
"2011-01-28 00:00:00",12.0568962097831
"2011-01-28 01:00:00",6.46166815475824
"2011-01-28 02:00:00",2.56730083739681
"2011-01-28 03:00:00",2.00464155670959
"2011-01-28 05:00:00",7.28660643135062
"2011-01-29 00:00:00",28.5861317600917
"2011-01-29 01:00:00",18.942910650416
"2011-01-29 02:00:00",14.4641385963472
"2011-01-29 03:00:00",11.1967832330638
"2011-01-29 04:00:00",3.15977311314946
"2011-01-30 00:00:00",28.401918751361
"2011-01-30 01:00:00",21.9840524838897
"2011-01-30 02:00:00",17.2194548740648
"2011-01-30 03:00:00",9.67538628230392
"2011-01-30 04:00:00",3.58801675929573
"2011-01-30 05:00:00",3.19479938154976
"2011-01-31 00:00:00",10.2896558877526
"2011-01-31 01:00:00",3.4186030228107
"2011-01-31 02:00:00",2.43556852361814
"2011-01-31 03:00:00",2.04223325128569
"2011-01-31 04:00:00",1.32483963279512
"2011-01-31 05:00:00",2.1915211501178
"2011-02-20 00:00:00",31.490709573089
"2011-02-20 01:00:00",19.97893243735
"2011-02-20 02:00:00",15.4342112789682
"2011-02-20 03:00:00",7.93641636461679
"2011-02-20 04:00:00",2.06529012074976
"2011-02-21 00:00:00",17.4095458829627
"2011-02-21 01:00:00",8.72119612952447
"2011-02-21 02:00:00",7.71039048581889
"2011-02-21 03:00:00",3.9165110763883
"2011-02-21 04:00:00",3.16022464696788
"2011-02-21 05:00:00",5.72638919137685
"2011-02-23 00:00:00",9.69567380579153
"2011-02-23 01:00:00",5.3235937616195
"2011-02-23 02:00:00",1.71587751922526
"2011-02-23 03:00:00",1.37464017349553
"2011-02-23 05:00:00",5.10009666488681
"2011-02-24 00:00:00",11.5708725064459
"2011-02-24 01:00:00",5.24655180831301
"2011-02-24 02:00:00",2.5673084192027
"2011-02-24 03:00:00",1.81065020924979
"2011-02-24 05:00:00",5.54955287435543
"2011-02-25 00:00:00",7.99188457117677
"2011-02-25 01:00:00",7.91216446844424
"2011-02-25 02:00:00",6.90792327453806
"2011-02-25 03:00:00",2.1463015948894
"2011-02-25 05:00:00",7.69072283008785
"2011-02-26 00:00:00",29.0180529707961
"2011-02-26 01:00:00",18.2403234484876
"2011-02-26 02:00:00",14.6007395824783
"2011-02-26 03:00:00",12.1102661482257
"2011-02-26 04:00:00",3.05530001591866
"2011-02-26 05:00:00",2.60420173709069
"2011-02-27 00:00:00",29.4065458531069
"2011-02-27 01:00:00",22.1465275459532
"2011-02-27 02:00:00",19.0707665140361
"2011-02-27 03:00:00",10.9499579439166
"2011-02-27 04:00:00",4.56633975233134
"2011-02-28 00:00:00",12.459984478448
"2011-02-28 01:00:00",3.83002109203731
"2011-02-28 03:00:00",1.83979052701119
"2011-02-28 05:00:00",7.4707247965842
"2011-03-20 00:00:00",36.3424683029777
"2011-03-20 01:00:00",27.752602641779
"2011-03-20 02:00:00",18.7405536119966
"2011-03-20 03:00:00",8.80145757691386
"2011-03-20 04:00:00",1.73432842410788
"2011-03-20 05:00:00",1.66190296130228
"2011-03-21 00:00:00",15.9185313692943
"2011-03-21 01:00:00",9.81475534303183
"2011-03-21 02:00:00",5.86530670670744
"2011-03-21 03:00:00",3.03892149563069
"2011-03-21 05:00:00",12.6367897031848
"2011-03-22 00:00:00",32.9334212516233
"2011-03-22 01:00:00",6.73833366860439
"2011-03-22 02:00:00",6.2422623332776
"2011-03-22 03:00:00",3.56991887064793
"2011-03-22 04:00:00",3.50514295469472
"2011-03-22 05:00:00",18.3360113817417
"2011-03-23 00:00:00",18.0891136904335
"2011-03-23 01:00:00",8.46465999779823
"2011-03-23 02:00:00",4.5268684721511
"2011-03-23 03:00:00",3.00109668884544
"2011-03-23 05:00:00",9.47157890223872
"2011-03-24 00:00:00",14.6293700113961
"2011-03-24 01:00:00",6.27818730685579
"2011-03-24 02:00:00",4.61186780479228
"2011-03-24 03:00:00",2.67350403768581
"2011-03-24 04:00:00",2.3643195415355
"2011-03-24 05:00:00",11.1557291710935
"2011-03-25 00:00:00",18.687249876489
"2011-03-25 01:00:00",8.69372368595028
"2011-03-25 02:00:00",5.06772125710483
"2011-03-25 03:00:00",3.41585227042653
"2011-03-25 04:00:00",2.44691722103847
"2011-03-25 05:00:00",10.1320752569039
"2011-03-26 00:00:00",35.365140764877
"2011-03-26 01:00:00",25.0909217616367
"2011-03-26 02:00:00",20.5893407988431
"2011-03-26 03:00:00",10.3392502967774
"2011-03-26 04:00:00",2.30496156950074
"2011-03-26 05:00:00",3.41350075969991
"2011-03-27 00:00:00",36.968463747395
"2011-03-27 01:00:00",24.5854874415904
"2011-03-27 02:00:00",21.8273178146861
"2011-03-27 03:00:00",10.9867567927182
"2011-03-27 04:00:00",3.48088818377253
"2011-03-28 00:00:00",13.0471753204088
"2011-03-28 01:00:00",5.75081252048838
"2011-03-28 02:00:00",4.20593102846397
"2011-03-28 03:00:00",2.7249952335559
"2011-03-28 05:00:00",7.83259948041561
"2011-03-29 00:00:00",14.2862944187638
"2011-03-29 01:00:00",4.73793380128597
"2011-03-29 02:00:00",3.92884219830157
"2011-03-29 03:00:00",2.25768197215167
"2011-03-29 04:00:00",2.27586684917814
"2011-03-29 05:00:00",9.54704676450819
"2011-03-30 00:00:00",18.6852147945708
"2011-03-30 01:00:00",9.1966780395305
"2011-03-30 02:00:00",3.78076886973928
"2011-03-30 03:00:00",2.99629476122861
"2011-03-30 04:00:00",2.99125975333093
"2011-03-30 05:00:00",11.0089105169293
"2011-03-31 00:00:00",9.45628084781714
"2011-03-31 01:00:00",6.2903953546567
"2011-03-31 02:00:00",5.0457719963838
"2011-03-31 03:00:00",2.90966110062162
"2011-03-31 04:00:00",2.9604233392466
"2011-03-31 05:00:00",9.78290062341941
"2011-04-20 00:00:00",30.5127439391063
"2011-04-20 01:00:00",7.61585735932846
"2011-04-20 02:00:00",6.30691187868571
"2011-04-20 03:00:00",3.46925064261125
"2011-04-20 04:00:00",3.46557174138483
"2011-04-20 05:00:00",14.6543957325891
"2011-04-21 00:00:00",35.1406331333775
"2011-04-21 01:00:00",16.9672775158853
"2011-04-21 02:00:00",11.0282135273002
"2011-04-21 03:00:00",3.39645833555924
"2011-04-21 04:00:00",3.73845168836167
"2011-04-21 05:00:00",18.6071575427656
"2011-04-22 00:00:00",27.9541530858976
"2011-04-22 01:00:00",15.6365521020289
"2011-04-22 02:00:00",9.47338814143718
"2011-04-22 03:00:00",3.79222029391016
"2011-04-22 04:00:00",3.63251758338844
"2011-04-22 05:00:00",13.0273478245095
"2011-04-23 00:00:00",33.1425190471438
"2011-04-23 01:00:00",24.3153185583404
"2011-04-23 02:00:00",26.9432188597534
"2011-04-23 03:00:00",15.3000215220223
"2011-04-23 04:00:00",6.54389645069923
"2011-04-23 05:00:00",5.34828799907561
"2011-04-24 00:00:00",92.5821546747753
"2011-04-24 01:00:00",68.9685258473553
"2011-04-24 02:00:00",57.3590354313707
"2011-04-24 03:00:00",28.4137201752175
"2011-04-24 04:00:00",9.22516550031202
"2011-04-24 05:00:00",10.7511260849863
"2011-04-25 00:00:00",19.8344410117836
"2011-04-25 01:00:00",9.57692479064502
"2011-04-25 02:00:00",9.24099278629389
"2011-04-25 03:00:00",4.37430538363836
"2011-04-25 04:00:00",5.07791297043341
"2011-04-25 05:00:00",13.8252367301355
"2011-04-26 00:00:00",27.3090329169398
"2011-04-26 01:00:00",10.8608277974926
"2011-04-26 02:00:00",4.73783943169838
"2011-04-26 03:00:00",2.83176328894708
"2011-04-26 04:00:00",4.11376752098364
"2011-04-26 05:00:00",22.7213213513494
"2011-04-27 00:00:00",28.5738650354757
"2011-04-27 01:00:00",14.2827416002883
"2011-04-27 02:00:00",6.23710236276924
"2011-04-27 03:00:00",3.08665814934656
"2011-04-27 04:00:00",4.26925131374152
"2011-04-27 05:00:00",15.017682499009
"2011-04-28 00:00:00",38.9537049658186
"2011-04-28 01:00:00",15.4720802595048
"2011-04-28 02:00:00",5.41150044933454
"2011-04-28 03:00:00",3.99587333037335
"2011-04-28 04:00:00",4.50753944361086
"2011-04-28 05:00:00",20.9324469449649
"2011-04-29 00:00:00",53.7874103774284
"2011-04-29 01:00:00",25.3630573216803
"2011-04-29 02:00:00",18.8270332108846
"2011-04-29 03:00:00",6.27710431573681
"2011-04-29 04:00:00",5.54009707940945
"2011-04-29 05:00:00",23.0139900231906
"2011-04-30 00:00:00",50.801599620159
"2011-04-30 01:00:00",45.7700777226243
"2011-04-30 02:00:00",43.2438676328442
